CustomerID,Recency,Frequency,Monetary,TotalUnits,UniqueSKUs,AvgUnitPrice,Tenure,AOV,AvgBasketSize,CancelledOrders,CancellationRate
13238,17,4,700.73,298,20,4.110645161290323,343,175.1825,74.5,1,0.2
13239,262,1,329.56,327,21,1.590952380952381,0,329.56,327.0,0,0.0
13240,96,4,648.7,297,58,3.1369696969696967,269,162.175,74.25,0,0.0
13242,112,3,270.40000000000003,130,12,2.08,101,90.13333333333334,43.333333333333336,0,0.0
13243,203,1,585.12,232,56,3.4185964912280706,0,585.12,232.0,0,0.0
13244,93,1,121.74000000000001,38,27,3.747777777777778,0,121.74000000000001,38.0,0,0.0
13245,51,1,430.5,125,16,6.23125,0,430.5,125.0,0,0.0
13246,18,6,1961.52,1587,110,1.8534558823529412,312,326.92,264.5,1,0.14285714285714285
13247,18,4,501.12,328,18,2.1075999999999997,64,125.28,82.0,0,0.0
13248,125,2,465.68,305,25,2.6873076923076926,64,232.84,152.5,0,0.0
13249,92,3,711.41,546,21,3.430869565217391,168,237.13666666666666,182.0,0,0.0
13253,157,2,1030.4,1572,35,1.1419444444444444,182,515.2,786.0,0,0.0
13255,9,2,399.51,177,13,4.96,364,199.755,88.5,1,0.3333333333333333
13258,12,3,672.83,282,28,3.5644444444444443,193,224.27666666666667,94.0,0,0.0
13259,62,1,283.18,126,77,2.3665432098765433,0,283.18,126.0,0,0.0
13260,61,1,557.62,142,8,4.9675,0,557.62,142.0,0,0.0
13261,269,2,944.1,210,8,5.488888888888889,17,472.05,105.0,0,0.0
13262,263,1,200.29,125,11,3.092727272727273,0,200.29,125.0,0,0.0
13263,1,34,7411.71,4761,448,2.2416425992779785,323,217.9914705882353,140.02941176470588,0,0.0
13265,53,5,2092.66,1740,66,2.385111111111111,220,418.532,348.0,0,0.0
13266,11,12,3834.2599999999998,4428,82,1.9028877005347595,245,319.52166666666665,369.0,7,0.3684210526315789
13267,3,19,4521.49,1969,88,3.5107582938388626,364,237.97315789473683,103.63157894736842,8,0.2962962962962963
13268,18,10,3152.71,3548,256,1.5558101851851853,249,315.271,354.8,4,0.2857142857142857
13269,1,15,5343.28,3513,177,2.544190476190476,368,356.21866666666665,234.2,2,0.11764705882352941
13270,366,1,590.0,200,1,2.95,0,590.0,200.0,0,0.0
13271,37,1,211.49,240,79,1.2660919540229885,0,211.49,240.0,1,0.5
13272,31,2,276.56,96,15,5.339333333333333,58,138.28,48.0,0,0.0
13273,113,1,138.98,153,16,1.298125,0,138.98,153.0,0,0.0
13276,64,2,590.9300000000001,161,30,5.097666666666667,36,295.46500000000003,80.5,0,0.0
13277,16,4,258.4,176,5,1.45,117,64.6,44.0,0,0.0
13278,41,1,542.73,537,46,1.9269565217391305,0,542.73,537.0,0,0.0
13279,78,1,137.75,73,9,2.6033333333333335,0,137.75,73.0,1,0.5
13280,122,3,798.46,518,67,2.568048780487805,214,266.15333333333336,172.66666666666666,0,0.0
13282,18,3,1132.14,307,29,4.676216216216217,202,377.38000000000005,102.33333333333333,3,0.5
13283,60,2,93.66,90,7,1.3071428571428572,125,46.83,45.0,0,0.0
13284,331,1,201.19,91,13,4.397692307692308,0,201.19,91.0,1,0.5
13285,23,4,2709.12,2051,157,2.1348663101604277,266,677.28,512.75,0,0.0
13291,156,1,361.11,233,41,2.6642857142857146,0,361.11,233.0,0,0.0
13292,39,2,578.9399999999999,347,29,3.7332258064516126,245,289.46999999999997,173.5,0,0.0
13294,190,2,873.74,453,48,3.6888888888888887,59,436.87,226.5,0,0.0
13295,360,1,201.20000000000002,82,10,3.4899999999999998,0,201.20000000000002,82.0,1,0.5
13296,137,1,87.4,78,5,2.408,0,87.4,78.0,0,0.0
13297,8,4,2089.85,963,52,2.977966101694915,59,522.4625,240.75,0,0.0
13298,1,1,360.0,96,2,3.75,0,360.0,96.0,0,0.0
13299,268,1,142.5,30,5,4.75,0,142.5,30.0,0,0.0
13300,169,1,371.89,203,20,2.3865,0,371.89,203.0,1,0.5
13301,104,4,600.19,343,74,2.55875,188,150.0475,85.75,0,0.0
13302,155,1,63.75,5,1,12.75,0,63.75,5.0,0,0.0
13304,351,1,300.42,238,21,3.161904761904762,0,300.42,238.0,0,0.0
13305,4,10,2000.86,1232,50,3.3620987654320986,368,200.08599999999998,123.2,0,0.0
13307,120,1,15.0,4,1,3.75,0,15.0,4.0,0,0.0
13308,23,3,1385.51,843,49,3.0190740740740742,180,461.83666666666664,281.0,1,0.25
13309,7,5,1456.79,1544,82,1.6181308411214952,301,291.358,308.8,0,0.0
13310,28,3,1132.03,587,65,3.2480555555555557,296,377.3433333333333,195.66666666666666,3,0.5
13311,4,2,598.57,305,25,4.1207692307692305,145,299.285,152.5,0,0.0
13313,22,5,1555.32,851,47,2.132307692307692,317,311.06399999999996,170.2,0,0.0
13314,2,3,775.94,560,55,3.1879032258064517,72,258.6466666666667,186.66666666666666,1,0.25
13316,37,4,5732.93,5508,66,2.5311627906976746,217,1433.2325,1377.0,0,0.0
13317,66,6,2273.68,1035,100,4.001209677419355,292,378.94666666666666,172.5,3,0.3333333333333333
13318,1,3,640.76,304,14,2.857,36,213.58666666666667,101.33333333333333,0,0.0
13319,5,26,10845.550000000001,4724,209,3.273970588235294,360,417.1365384615385,181.69230769230768,10,0.2777777777777778
13320,78,4,1532.2,1086,77,1.8146666666666667,135,383.05,271.5,2,0.3333333333333333
13321,72,2,567.36,372,10,2.1245454545454545,14,283.68,186.0,0,0.0
13322,17,1,199.48000000000002,117,25,2.7704000000000004,0,199.48000000000002,117.0,0,0.0
13323,3,5,787.85,175,6,4.55,81,157.57,35.0,0,0.0
13324,36,10,7121.95,5205,25,2.7862666666666667,324,712.1949999999999,520.5,2,0.16666666666666666
13325,82,1,675.3,240,12,3.0283333333333338,0,675.3,240.0,0,0.0
13327,39,8,3627.77,1600,74,2.772222222222222,326,453.47125,200.0,1,0.1111111111111111
13328,316,1,1308.48,680,17,1.8776470588235292,0,1308.48,680.0,0,0.0
13329,32,2,789.0,463,16,2.2535294117647062,335,394.5,231.5,2,0.5
13330,93,3,1140.93,751,37,2.020377358490566,223,380.31,250.33333333333334,0,0.0
13332,14,1,350.9,179,21,3.0352380952380953,0,350.9,179.0,0,0.0
13334,82,3,3502.32,1764,207,2.9054716981132076,223,1167.44,588.0,0,0.0
13336,77,1,795.12,559,51,2.5023529411764707,0,795.12,559.0,0,0.0
13338,158,1,487.02,256,19,6.575263157894737,0,487.02,256.0,2,0.6666666666666666
13339,201,1,860.12,326,54,5.235555555555556,0,860.12,326.0,0,0.0
13340,45,7,10736.48,5770,128,2.760223880597015,231,1533.782857142857,824.2857142857143,0,0.0
13341,261,1,775.85,301,42,4.182142857142857,0,775.85,301.0,0,0.0
13343,178,1,353.43,135,19,6.25421052631579,0,353.43,135.0,1,0.5
13344,68,3,2511.69,952,115,5.069827586206896,209,837.23,317.3333333333333,0,0.0
13345,288,1,389.5,141,20,5.6450000000000005,0,389.5,141.0,1,0.5
13347,70,1,341.36,205,8,7.52,0,341.36,205.0,0,0.0
13348,64,1,233.76,136,14,2.2057142857142855,0,233.76,136.0,0,0.0
13349,11,1,247.32,225,16,4.02625,0,247.32,225.0,0,0.0
13350,16,2,979.12,287,36,8.31575,63,489.56,143.5,1,0.3333333333333333
13351,66,1,373.94,117,16,6.498125,0,373.94,117.0,0,0.0
13352,60,1,397.97999999999996,321,24,3.779583333333333,0,397.97999999999996,321.0,1,0.5
13354,71,1,743.53,604,51,1.8486274509803922,0,743.53,604.0,0,0.0
13355,122,1,674.7,314,32,2.7259375,0,674.7,314.0,0,0.0
13356,80,1,768.24,325,42,4.316190476190476,0,768.24,325.0,0,0.0
13357,257,1,609.4,321,85,2.9440449438202245,0,609.4,321.0,0,0.0
13358,269,1,439.03,285,29,5.006551724137931,0,439.03,285.0,0,0.0
13359,64,1,439.56,161,23,5.8,0,439.56,161.0,1,0.5
13362,9,4,3090.7400000000002,1382,128,3.499277108433735,278,772.6850000000001,345.5,1,0.2
13363,18,2,992.5,710,47,3.8373333333333335,26,496.25,355.0,0,0.0
13364,71,1,134.95999999999998,71,10,2.598,0,134.95999999999998,71.0,1,0.5
13365,34,2,2225.37,1247,122,3.115703125,184,1112.685,623.5,1,0.3333333333333333
13366,50,1,56.160000000000004,144,1,0.39,0,56.160000000000004,144.0,0,0.0
13368,257,2,623.4,327,29,4.917586206896552,80,311.7,163.5,0,0.0
13369,366,1,308.28000000000003,149,14,6.5442857142857145,0,308.28000000000003,149.0,1,0.5
13370,372,1,754.87,343,39,3.7279487179487183,0,754.87,343.0,1,0.5
13372,90,1,378.64,159,23,6.020434782608696,0,378.64,159.0,0,0.0
13373,61,3,3312.25,1651,135,3.27006329113924,215,1104.0833333333333,550.3333333333334,0,0.0
13375,89,1,778.65,442,37,3.137567567567568,0,778.65,442.0,1,0.5
13376,99,3,1019.76,493,45,5.379811320754717,135,339.92,164.33333333333334,0,0.0
13379,26,3,572.56,601,85,1.7503092783505154,110,190.85333333333332,200.33333333333334,0,0.0
13381,32,6,3639.31,2029,77,3.0504069767441857,267,606.5516666666666,338.1666666666667,1,0.14285714285714285
13382,281,1,222.99,131,15,2.7520000000000002,0,222.99,131.0,0,0.0
13384,31,7,4151.93,2422,123,3.173223684210526,147,593.1328571428572,346.0,2,0.2222222222222222
13385,330,1,534.57,281,35,4.533142857142857,0,534.57,281.0,0,0.0
13388,131,2,677.1,282,35,4.5608571428571425,0,338.55,141.0,1,0.3333333333333333
13389,11,3,797.96,429,50,3.844901960784314,221,265.9866666666667,143.0,0,0.0
13390,75,1,544.08,224,13,3.060769230769231,0,544.08,224.0,0,0.0
13391,204,1,59.8,4,1,14.95,0,59.8,4.0,0,0.0
13394,2,8,2520.02,2392,124,1.6380000000000001,308,315.0025,299.0,1,0.1111111111111111
13395,185,1,307.72,336,21,2.7238095238095235,0,307.72,336.0,0,0.0
13396,29,2,1360.99,600,42,3.8948837209302325,290,680.495,300.0,2,0.5
13397,73,5,1544.13,430,28,4.0,266,308.826,86.0,1,0.16666666666666666
13398,192,1,457.34,281,26,3.4296153846153845,0,457.34,281.0,0,0.0
13402,127,2,621.23,479,32,1.97974358974359,244,310.615,239.5,0,0.0
13403,18,1,75.0,44,3,2.9166666666666665,0,75.0,44.0,0,0.0
13404,1,2,252.49,111,11,2.900909090909091,211,126.245,55.5,0,0.0
13405,204,2,557.45,163,24,5.2620000000000005,113,278.725,81.5,0,0.0
13408,2,62,28117.04,16232,234,2.439100418410042,371,453.5006451612903,261.80645161290323,13,0.17333333333333334
13410,24,5,1003.06,518,15,2.440714285714286,267,200.612,103.6,2,0.2857142857142857
13411,107,1,213.55,72,17,3.263888888888889,0,213.55,72.0,0,0.0
13414,134,3,1390.5,1574,23,1.8404166666666668,162,463.5,524.6666666666666,0,0.0
13416,44,2,712.5,142,11,5.455263157894737,37,356.25,71.0,0,0.0
13417,5,2,640.83,162,26,6.356428571428571,200,320.415,81.0,0,0.0
13418,12,18,6127.43,3918,223,2.9381578947368423,360,340.4127777777778,217.66666666666666,5,0.21739130434782608
13419,64,1,221.06,275,16,1.011875,0,221.06,275.0,0,0.0
13420,150,2,159.85,101,8,3.5425,20,79.925,50.5,2,0.5
13421,40,2,1823.21,1103,87,2.1281188118811882,249,911.605,551.5,1,0.3333333333333333
13422,64,1,2626.3,1326,127,3.0306299212598424,0,2626.3,1326.0,1,0.5
13425,108,3,1624.21,1123,66,2.634102564102564,186,541.4033333333333,374.3333333333333,0,0.0
13426,1,10,3641.32,2245,103,1.8858598726114648,358,364.132,224.5,1,0.09090909090909091
13427,19,3,582.6,545,25,1.6500000000000001,195,194.20000000000002,181.66666666666666,0,0.0
13428,10,1,201.78,151,70,1.8792957746478873,0,201.78,151.0,0,0.0
13429,11,4,1006.8,1390,55,1.2207462686567165,64,251.7,347.5,0,0.0
13430,19,2,679.45,751,48,1.6575510204081632,67,339.725,375.5,2,0.5
13431,67,2,1269.1,672,44,3.2167391304347825,21,634.55,336.0,0,0.0
13434,74,2,534.24,300,9,1.652,22,267.12,150.0,0,0.0
13435,5,7,3809.8900000000003,2129,68,2.935247524752475,183,544.2700000000001,304.14285714285717,2,0.2222222222222222
13436,2,1,196.89,76,12,5.829999999999999,0,196.89,76.0,0,0.0
13437,14,7,3408.06,1283,143,4.8889820359281435,175,486.86571428571426,183.28571428571428,0,0.0
13439,255,1,283.71,242,54,1.7253703703703704,0,283.71,242.0,0,0.0
13441,92,1,296.64,204,13,1.926153846153846,0,296.64,204.0,0,0.0
13447,23,3,1129.14,584,55,3.139830508474576,12,376.38000000000005,194.66666666666666,1,0.25
13448,17,6,3534.69,1648,137,3.19659793814433,357,589.115,274.6666666666667,4,0.4
13449,24,1,291.88,222,19,1.924736842105263,0,291.88,222.0,0,0.0
13450,27,6,2043.7199999999998,1982,32,1.5401408450704224,191,340.61999999999995,330.3333333333333,0,0.0
13451,26,5,2898.2599999999998,2128,315,2.0481986143187068,308,579.6519999999999,425.6,1,0.16666666666666666
13452,259,2,590.0,2,1,295.0,11,295.0,1.0,0,0.0
13453,166,2,356.97999999999996,134,16,4.546470588235294,123,178.48999999999998,67.0,0,0.0
13455,25,2,1058.34,354,42,4.624347826086956,341,529.17,177.0,2,0.5
13456,18,6,1766.72,765,43,3.458730158730159,189,294.4533333333333,127.5,1,0.14285714285714285
13458,7,14,9646.57,5508,242,2.4352356020942407,352,689.0407142857142,393.42857142857144,8,0.36363636363636365
13460,29,2,183.44,286,16,1.06,20,91.72,143.0,0,0.0
13461,39,3,1445.0,1170,14,1.5685185185185186,124,481.6666666666667,390.0,0,0.0
13462,253,1,151.5,62,9,3.388888888888889,0,151.5,62.0,1,0.5
13464,58,1,674.68,403,41,3.205609756097561,0,674.68,403.0,0,0.0
13466,184,1,307.9,259,17,2.841764705882353,0,307.9,259.0,1,0.5
13467,11,2,1071.91,580,89,2.729591836734694,25,535.955,290.0,0,0.0
13468,2,37,5704.97,2589,184,4.103245033112583,371,154.1883783783784,69.97297297297297,4,0.0975609756097561
13470,99,2,165.0,100,7,1.65,15,82.5,50.0,0,0.0
13471,1,4,2501.84,1583,214,2.4573622047244092,46,625.46,395.75,0,0.0
13473,61,2,422.64,266,21,3.728095238095238,272,211.32,133.0,1,0.3333333333333333
13474,236,1,226.84,129,59,2.362096774193548,0,226.84,129.0,0,0.0
13475,191,4,1431.78,1012,64,2.8886046511627907,107,357.945,253.0,0,0.0
13476,179,2,1238.47,417,56,8.79551724137931,102,619.235,208.5,2,0.5
13477,38,6,1454.58,1021,57,2.530886075949367,253,242.42999999999998,170.16666666666666,2,0.25
13479,201,2,300.95,134,14,4.6466666666666665,33,150.475,67.0,1,0.3333333333333333
13481,46,5,1804.56,1142,98,2.2855963302752293,211,360.912,228.4,3,0.375
13482,232,1,184.64,116,11,2.439090909090909,0,184.64,116.0,0,0.0
13483,66,1,140.34,160,10,1.0559999999999998,0,140.34,160.0,0,0.0
13484,241,1,313.8,44,8,7.5,0,313.8,44.0,0,0.0
13485,233,1,454.24,277,23,2.425217391304348,0,454.24,277.0,0,0.0
13486,78,3,1122.41,669,69,2.9099999999999997,76,374.1366666666667,223.0,0,0.0
13487,58,3,575.4,265,26,4.451176470588235,295,191.79999999999998,88.33333333333333,0,0.0
13488,17,13,8968.31,4518,271,3.4669194312796208,350,689.87,347.53846153846155,4,0.23529411764705882
13489,105,4,449.52,560,11,1.417142857142857,189,112.38,140.0,0,0.0
13491,52,10,1215.82,903,73,3.372093023255814,320,121.582,90.3,0,0.0
13492,136,3,1269.84,408,38,4.5016,78,423.28,136.0,0,0.0
13493,275,2,498.63,377,5,3.8616666666666664,11,249.315,188.5,0,0.0
13494,312,1,316.26000000000005,162,18,3.665,0,316.26000000000005,162.0,0,0.0
13495,8,5,2044.8700000000001,829,34,2.5783333333333336,360,408.97400000000005,165.8,1,0.16666666666666666
13496,11,2,653.33,341,28,3.108285714285714,349,326.665,170.5,1,0.3333333333333333
13497,283,2,348.05,163,19,2.973684210526316,85,174.025,81.5,1,0.3333333333333333
13499,18,5,1159.11,1365,31,2.131666666666667,252,231.82199999999997,273.0,2,0.2857142857142857
13500,23,3,1166.77,609,60,3.627076923076923,99,388.92333333333335,203.0,1,0.25
13501,288,1,1340.32,560,52,3.7321153846153843,0,1340.32,560.0,1,0.5
13502,17,3,292.0,264,17,1.7977777777777777,307,97.33333333333333,88.0,0,0.0
13503,71,1,216.85,248,17,2.1811764705882353,0,216.85,248.0,0,0.0
13504,64,1,295.93,178,22,3.7018181818181817,0,295.93,178.0,0,0.0
13505,73,4,3633.63,2467,181,2.601232227488152,159,908.4075,616.75,4,0.5
13506,316,2,458.52,324,26,2.8611538461538464,53,229.26,162.0,1,0.3333333333333333
13507,3,4,2479.16,1597,146,3.3541975308641976,142,619.79,399.25,0,0.0
13508,244,1,110.97,24,12,5.1925,0,110.97,24.0,0,0.0
13509,9,6,964.72,1105,26,1.0472093023255815,275,160.78666666666666,184.16666666666666,0,0.0
13510,1,4,1791.56,1386,86,2.385913043478261,182,447.89,346.5,1,0.2
13512,261,1,251.21,143,15,4.1353333333333335,0,251.21,143.0,0,0.0
13513,127,1,205.1,109,10,3.685,0,205.1,109.0,0,0.0
13514,74,1,152.20000000000002,40,4,4.175000000000001,0,152.20000000000002,40.0,0,0.0
13515,73,4,891.12,681,50,2.1654237288135594,175,222.78,170.25,0,0.0
13516,21,3,1389.41,985,43,2.9477272727272723,217,463.1366666666667,328.3333333333333,0,0.0
13517,60,3,2128.42,1369,125,2.921631205673759,120,709.4733333333334,456.3333333333333,2,0.4
13518,86,1,627.16,382,36,2.7094444444444443,0,627.16,382.0,0,0.0
13519,78,1,122.75,23,8,6.34375,0,122.75,23.0,1,0.5
13520,59,6,2984.35,1633,48,2.1045977011494252,312,497.39166666666665,272.1666666666667,1,0.14285714285714285
13521,1,3,1070.47,715,312,1.8432613908872901,8,356.8233333333333,238.33333333333334,0,0.0
13522,30,1,125.80000000000001,44,5,3.2700000000000005,0,125.80000000000001,44.0,0,0.0
13523,33,5,3964.88,1752,157,6.2013372093023245,333,792.976,350.4,1,0.16666666666666666
13524,41,5,680.1800000000001,324,17,3.4651851851851854,179,136.036,64.8,0,0.0
13525,15,2,628.78,394,5,3.901666666666667,233,314.39,197.0,0,0.0
13527,34,7,2242.36,1683,153,2.811566820276498,293,320.33714285714285,240.42857142857142,1,0.125
13529,79,2,307.76,74,15,5.598666666666667,125,153.88,37.0,0,0.0
13531,205,2,483.8,174,17,4.539545454545455,161,241.9,87.0,0,0.0
13532,34,1,210.31,129,66,2.223181818181818,0,210.31,129.0,0,0.0
13533,183,3,269.09,202,61,1.9477333333333335,84,89.69666666666666,67.33333333333333,0,0.0
13534,2,25,5870.08,2961,119,2.811013513513514,355,234.8032,118.44,18,0.4186046511627907
13536,1,7,3444.39,2126,91,3.234157303370787,74,492.05571428571426,303.7142857142857,0,0.0
13538,43,7,1280.85,175,10,7.4764,272,182.97857142857143,25.0,0,0.0
13539,86,3,631.34,320,35,4.195135135135135,223,210.4466666666667,106.66666666666667,1,0.25
13544,40,2,276.06,112,76,3.1382051282051284,200,138.03,56.0,0,0.0
13546,12,3,621.09,357,72,2.19659793814433,188,207.03,119.0,0,0.0
13548,96,2,678.16,436,114,2.830894308943089,147,339.08,218.0,0,0.0
13549,26,7,918.2,458,37,3.5321568627450985,216,131.17142857142858,65.42857142857143,1,0.125
13551,319,1,91.80000000000001,12,4,7.65,0,91.80000000000001,12.0,0,0.0
13552,66,12,3740.07,1417,82,3.9112844036697245,249,311.6725,118.08333333333333,4,0.25
13555,74,4,4098.88,2636,128,2.3903703703703703,128,1024.72,659.0,0,0.0
13557,28,2,584.06,546,31,1.4773529411764705,252,292.03,273.0,0,0.0
13558,6,4,594.52,338,123,2.225562130177515,62,148.63,84.5,0,0.0
13560,7,1,171.42000000000002,63,32,2.9865625000000002,0,171.42000000000002,63.0,0,0.0
13561,216,1,141.85999999999999,83,14,3.5464285714285713,0,141.85999999999999,83.0,0,0.0
13562,82,3,1799.33,757,50,3.83719512195122,163,599.7766666666666,252.33333333333334,0,0.0
13563,84,2,777.53,209,49,8.512857142857143,55,388.765,104.5,0,0.0
13564,354,2,1174.03,635,67,3.6901249999999997,13,587.015,317.5,0,0.0
13565,19,2,240.22,172,35,1.7186842105263158,315,120.11,86.0,0,0.0
13566,41,2,856.84,567,134,1.8757988165680473,41,428.42,283.5,0,0.0
13568,173,1,187.05,66,41,3.0372093023255813,0,187.05,66.0,0,0.0
13569,17,2,337.12,155,72,3.062692307692308,350,168.56,77.5,0,0.0
13570,243,1,239.49,161,27,2.102592592592593,0,239.49,161.0,0,0.0
13571,13,12,2088.94,1757,157,1.7268823529411765,240,174.07833333333335,146.41666666666666,0,0.0
13572,206,1,1384.25,534,32,4.502424242424243,0,1384.25,534.0,0,0.0
13573,50,2,290.25,302,24,3.5232,202,145.125,151.0,0,0.0
13575,23,5,732.0699999999999,449,41,2.1478260869565218,152,146.414,89.8,0,0.0
13576,10,18,6717.34,2646,78,3.223492063492064,362,373.18555555555554,147.0,2,0.1
13577,25,4,1687.6000000000001,791,61,3.086987951807229,216,421.90000000000003,197.75,1,0.2
13579,15,2,467.04,176,19,4.260434782608695,354,233.52,88.0,0,0.0
13581,309,1,118.0,30,10,4.48,0,118.0,30.0,0,0.0
13583,156,1,781.03,725,53,2.0120754716981133,0,781.03,725.0,0,0.0
13584,307,1,142.4,37,24,4.164583333333333,0,142.4,37.0,0,0.0
13587,64,1,712.4,180,8,6.63625,0,712.4,180.0,2,0.6666666666666666
13588,16,9,2478.95,2606,131,1.376494252873563,239,275.43888888888887,289.55555555555554,3,0.25
13589,15,2,379.65,114,21,6.701428571428571,164,189.825,57.0,0,0.0
13590,11,6,1981.92,1848,70,1.8458620689655172,291,330.32,308.0,1,0.14285714285714285
13591,65,3,1117.13,485,56,3.979310344827586,202,372.3766666666667,161.66666666666666,0,0.0
13592,36,4,247.95999999999998,84,15,6.26,228,61.989999999999995,21.0,0,0.0
13593,108,5,2011.88,719,77,4.391417322834646,227,402.37600000000003,143.8,1,0.16666666666666666
13594,53,1,396.97,359,26,1.5953846153846152,0,396.97,359.0,0,0.0
13596,6,2,664.11,384,133,2.3843835616438356,7,332.055,192.0,0,0.0
13598,47,1,160.04,52,33,3.378857142857143,0,160.04,52.0,1,0.5
13599,1,21,5149.92,3293,171,2.793292682926829,365,245.2342857142857,156.8095238095238,12,0.36363636363636365
13600,312,1,219.52,324,19,3.0642105263157893,0,219.52,324.0,0,0.0
13601,45,2,693.32,548,90,1.8624242424242423,166,346.66,274.0,0,0.0
13602,65,1,428.89,267,23,2.0608695652173914,0,428.89,267.0,0,0.0
13603,26,1,164.34,164,27,2.111851851851852,0,164.34,164.0,0,0.0
13606,29,3,276.75,276,40,2.3442499999999997,282,92.25,92.0,0,0.0
13607,40,1,675.51,288,93,3.17020618556701,0,675.51,288.0,0,0.0
13610,12,7,1082.33,488,165,2.902093023255814,273,154.6185714285714,69.71428571428571,2,0.2222222222222222
13611,89,3,1154.4,754,67,2.379861111111111,270,384.8,251.33333333333334,1,0.25
13614,24,4,1585.46,564,171,3.7628205128205128,306,396.365,141.0,0,0.0
13615,319,1,417.69,189,23,3.387391304347826,0,417.69,189.0,1,0.5
13617,40,3,544.18,300,31,2.789772727272727,140,181.39333333333332,100.0,0,0.0
13618,174,1,177.34,246,13,1.0353846153846153,0,177.34,246.0,0,0.0
13621,117,1,213.85,343,19,1.1289473684210527,0,213.85,343.0,0,0.0
13623,31,5,727.74,286,75,3.500769230769231,266,145.548,57.2,2,0.2857142857142857
13626,253,1,257.23,209,19,2.1405263157894736,0,257.23,209.0,0,0.0
13627,59,5,1638.47,1269,84,2.9745652173913046,298,327.694,253.8,2,0.2857142857142857
13629,23,11,7792.36,4372,28,2.3242372881355933,315,708.3963636363636,397.45454545454544,0,0.0
13630,5,7,2031.78,1391,51,2.003098591549296,280,290.2542857142857,198.71428571428572,4,0.36363636363636365
13631,100,11,3070.42,467,6,6.16090909090909,167,279.1290909090909,42.45454545454545,1,0.08333333333333333
13632,25,5,2118.93,1031,121,3.192758620689655,218,423.78599999999994,206.2,1,0.16666666666666666
13634,33,5,1547.3600000000001,700,156,3.2916666666666665,293,309.47200000000004,140.0,0,0.0
13635,68,1,1071.03,677,62,2.405806451612903,0,1071.03,677.0,0,0.0
13636,37,5,949.12,592,57,3.785396825396825,248,189.824,118.4,1,0.16666666666666666
13637,52,3,803.05,404,78,2.3938775510204082,174,267.68333333333334,134.66666666666666,0,0.0
13638,16,1,122.64,93,8,2.9925,0,122.64,93.0,0,0.0
13639,74,1,1033.34,800,39,1.443,0,1033.34,800.0,0,0.0
13642,216,1,312.28,151,57,3.3484210526315787,0,312.28,151.0,0,0.0
13643,31,3,519.44,273,24,2.394642857142857,154,173.14666666666668,91.0,0,0.0
13644,16,4,2624.26,2067,144,3.043013698630137,89,656.065,516.75,1,0.2
13645,120,1,252.1,158,5,3.3699999999999997,0,252.1,158.0,0,0.0
13647,10,4,1648.1200000000001,887,65,3.3148717948717947,225,412.03000000000003,221.75,1,0.2
13649,257,2,346.6,139,23,3.191304347826087,109,173.3,69.5,0,0.0
13650,17,6,1836.34,922,79,3.1525,250,306.0566666666667,153.66666666666666,1,0.14285714285714285
13651,40,1,79.2,32,5,4.2700000000000005,0,79.2,32.0,0,0.0
13652,46,3,1095.08,578,48,3.1233333333333335,322,365.02666666666664,192.66666666666666,0,0.0
13654,43,6,2707.33,2182,157,2.5266867469879517,230,451.22166666666664,363.6666666666667,0,0.0
13655,114,2,932.97,605,52,3.3296428571428573,127,466.485,302.5,0,0.0
13656,165,2,379.65,490,49,1.7189795918367348,172,189.825,245.0,0,0.0
13657,11,2,382.14,209,16,2.993125,190,191.07,104.5,0,0.0
13658,10,5,2639.17,1019,91,4.0226851851851855,194,527.8340000000001,203.8,2,0.2857142857142857
13659,206,2,1563.0,882,92,3.8580582524271843,115,781.5,441.0,1,0.3333333333333333
13662,86,3,881.26,533,50,3.311346153846154,173,293.75333333333333,177.66666666666666,4,0.5714285714285714
13663,179,1,189.47,91,13,4.5,0,189.47,91.0,0,0.0
13666,60,3,84.65,41,12,3.7416666666666667,227,28.21666666666667,13.666666666666666,0,0.0
13667,149,1,299.05,149,82,2.4897590361445783,0,299.05,149.0,0,0.0
13668,3,21,6309.83,3722,284,2.9760691144708424,359,300.46809523809526,177.23809523809524,8,0.27586206896551724
13669,51,2,218.55,237,9,2.7511111111111113,98,109.275,118.5,0,0.0
13670,75,1,349.7,282,25,1.8768,0,349.7,282.0,0,0.0
13672,301,2,186.39000000000001,57,4,4.463333333333334,30,93.19500000000001,28.5,3,0.6
13673,19,2,387.44,114,47,3.4189999999999996,13,193.72,57.0,0,0.0
13675,151,2,486.82000000000005,330,25,1.9028,133,243.41000000000003,165.0,0,0.0
13678,152,1,232.6,924,16,0.39375,0,232.6,924.0,0,0.0
13680,1,4,3719.12,1934,164,2.2080927835051547,337,929.78,483.5,1,0.2
13681,18,4,827.83,360,37,2.902456140350877,137,206.9575,90.0,0,0.0
13682,187,1,59.5,10,3,7.083333333333333,0,59.5,10.0,0,0.0
13684,286,1,65.13,38,29,1.7324137931034485,0,65.13,38.0,1,0.5
13685,3,7,3119.44,5056,29,0.7007692307692308,57,445.63428571428574,722.2857142857143,0,0.0
13686,183,1,72.0,70,8,1.1625,0,72.0,70.0,0,0.0
13689,63,1,910.0,512,6,1.7,0,910.0,512.0,0,0.0
13690,59,1,172.25,67,9,5.972222222222222,0,172.25,67.0,0,0.0
13692,25,3,1488.32,1226,48,2.5984905660377358,211,496.1066666666666,408.6666666666667,1,0.25
13694,4,50,65039.62,63312,366,1.5689964788732396,369,1300.7924,1266.24,7,0.12280701754385964
